order_id,customer_id,order_date,order_status,payment_method
ORD-112188,CUST-28923,2025-07-30 00:00:00,delivered,COD
ORD-112189,CUST-14437,2025-03-01 00:00:00,delivered,Credit Card
ORD-112190,CUST-13856,2024-10-19 00:00:00,delivered,Wallet
ORD-112191,CUST-20294,2025-03-05 00:00:00,delivered,Wallet
ORD-112192,CUST-15557,2025-11-01 00:00:00,delivered,Credit Card
ORD-112193,CUST-11647,2025-10-25 00:00:00,delivered,COD
ORD-112194,CUST-25981,2025-07-29 00:00:00,delivered,UPI
ORD-112195,CUST-28738,2025-06-13 00:00:00,cancelled,COD
ORD-112196,CUST-17502,2025-08-27 00:00:00,delivered,Net Banking
ORD-112197,CUST-17821,2025-08-24 00:00:00,delivered,Wallet
ORD-112198,CUST-16142,2025-08-15 00:00:00,delivered,COD
ORD-112199,CUST-11363,2025-11-02 00:00:00,delivered,COD
ORD-112200,CUST-20695,2025-08-26 00:00:00,delivered,UPI
ORD-112201,CUST-13102,2024-02-27 00:00:00,delivered,UPI
ORD-112202,CUST-29469,2025-10-23 00:00:00,delivered,COD
ORD-112203,CUST-12585,2024-04-12 00:00:00,delivered,UPI
ORD-112204,CUST-26903,2024-08-06 00:00:00,delivered,UPI
ORD-112205,CUST-21270,2025-10-19 00:00:00,delivered,UPI
ORD-112206,CUST-16097,2025-11-13 00:00:00,delivered,Net Banking
ORD-112207,CUST-11086,2025-06-01 00:00:00,delivered,Wallet
ORD-112208,CUST-23606,2025-07-22 00:00:00,delivered,UPI
ORD-112209,CUST-28316,2025-07-22 00:00:00,delivered,UPI
ORD-112210,CUST-21893,2025-11-04 00:00:00,delivered,UPI
ORD-112211,CUST-15984,2024-03-05 00:00:00,delivered,UPI
ORD-112212,CUST-18305,2025-06-21 00:00:00,delivered,COD
ORD-112213,CUST-14086,2025-11-30 00:00:00,delivered,UPI
ORD-112214,CUST-26160,2025-09-26 00:00:00,delivered,Net Banking
ORD-112215,CUST-22964,2025-03-13 00:00:00,delivered,COD
ORD-112216,CUST-18097,2024-09-12 00:00:00,delivered,UPI
ORD-112217,CUST-29803,2025-05-16 00:00:00,delivered,COD
ORD-112218,CUST-25833,2025-06-12 00:00:00,delivered,Net Banking
ORD-112219,CUST-15177,2025-03-26 00:00:00,delivered,UPI
ORD-112220,CUST-25376,2025-10-02 00:00:00,delivered,UPI
ORD-112221,CUST-22266,2024-09-19 00:00:00,delivered,UPI
ORD-112222,CUST-29219,2024-10-27 00:00:00,delivered,UPI
ORD-112223,CUST-19432,2025-06-20 00:00:00,delivered,UPI
ORD-112224,CUST-29107,2025-08-10 00:00:00,delivered,UPI
ORD-112225,CUST-29302,2025-08-18 00:00:00,delivered,COD
ORD-112226,CUST-20208,2025-10-07 00:00:00,delivered,UPI
ORD-112227,CUST-10449,2024-05-31 00:00:00,returned,COD
ORD-112228,CUST-12021,2024-08-15 00:00:00,delivered,Credit Card
ORD-112229,CUST-20655,2025-12-26 00:00:00,delivered,Credit Card
ORD-112230,CUST-19757,2025-10-31 00:00:00,delivered,UPI
ORD-112231,CUST-27198,2025-05-17 00:00:00,delivered,UPI
ORD-112232,CUST-16207,2025-07-01 00:00:00,delivered,UPI
ORD-112233,CUST-17624,2025-08-27 00:00:00,delivered,Credit Card
ORD-112234,CUST-28747,2025-08-27 00:00:00,delivered,UPI
ORD-112235,CUST-20420,2025-10-11 00:00:00,cancelled,COD
ORD-112236,CUST-16872,2025-07-13 00:00:00,delivered,UPI
ORD-112237,CUST-14235,2025-08-07 00:00:00,delivered,UPI
ORD-112238,CUST-15823,2025-06-11 00:00:00,delivered,UPI
ORD-112239,CUST-20960,2025-08-21 00:00:00,delivered,COD
ORD-112240,CUST-13150,2025-11-11 00:00:00,delivered,COD
ORD-112241,CUST-15235,2025-05-20 00:00:00,delivered,Credit Card
ORD-112242,CUST-19890,2024-04-16 00:00:00,returned,COD
ORD-112243,CUST-13085,2025-03-31 00:00:00,delivered,COD
ORD-112244,CUST-22017,2025-06-19 00:00:00,delivered,UPI
ORD-112245,CUST-12097,2025-04-03 00:00:00,delivered,UPI
ORD-112246,CUST-19521,2024-12-17 00:00:00,delivered,UPI
ORD-112247,CUST-24071,2025-03-17 00:00:00,delivered,UPI
ORD-112248,CUST-12228,2025-11-23 00:00:00,delivered,UPI
ORD-112249,CUST-12676,2025-10-25 00:00:00,delivered,Credit Card
ORD-112250,CUST-21324,2025-08-15 00:00:00,delivered,UPI
ORD-112251,CUST-24543,2024-04-21 00:00:00,delivered,COD
ORD-112252,CUST-16711,2024-10-19 00:00:00,delivered,UPI
ORD-112253,CUST-11655,2025-02-13 00:00:00,delivered,COD
ORD-112254,CUST-13321,2025-08-12 00:00:00,delivered,UPI
ORD-112255,CUST-29393,2024-11-14 00:00:00,delivered,UPI
ORD-112256,CUST-13422,2024-12-03 00:00:00,delivered,UPI
ORD-112257,CUST-18378,2024-06-07 00:00:00,cancelled,UPI
ORD-112258,CUST-19729,2024-10-30 00:00:00,delivered,COD
ORD-112259,CUST-28015,2025-06-07 00:00:00,delivered,UPI
ORD-112260,CUST-13716,2025-08-30 00:00:00,cancelled,UPI
ORD-112261,CUST-23410,2025-08-06 00:00:00,delivered,Net Banking
ORD-112262,CUST-25110,2025-06-07 00:00:00,delivered,Credit Card
ORD-112263,CUST-18861,2025-10-28 00:00:00,cancelled,UPI
ORD-112264,CUST-21913,2024-11-13 00:00:00,delivered,Credit Card
ORD-112265,CUST-17632,2025-01-08 00:00:00,cancelled,Credit Card
ORD-112266,CUST-18083,2024-06-19 00:00:00,cancelled,COD
ORD-112267,CUST-13680,2025-04-09 00:00:00,delivered,UPI
ORD-112268,CUST-12930,2025-07-31 00:00:00,delivered,COD
ORD-112269,CUST-25448,2025-07-09 00:00:00,delivered,COD
ORD-112270,CUST-29708,2024-05-17 00:00:00,delivered,Credit Card
ORD-112271,CUST-22573,2025-11-01 00:00:00,cancelled,COD
ORD-112272,CUST-14462,2025-10-18 00:00:00,delivered,COD
ORD-112273,CUST-17581,2025-07-01 00:00:00,delivered,UPI
ORD-112274,CUST-28520,2025-11-14 00:00:00,delivered,COD
ORD-112275,CUST-10130,2024-07-21 00:00:00,delivered,UPI
ORD-112276,CUST-20713,2024-11-07 00:00:00,delivered,COD
ORD-112277,CUST-10251,2025-08-13 00:00:00,delivered,COD
ORD-112278,CUST-17447,2025-08-16 00:00:00,delivered,Net Banking
ORD-112279,CUST-22848,2025-01-16 00:00:00,delivered,UPI
ORD-112280,CUST-20796,2024-10-15 00:00:00,delivered,UPI
ORD-112281,CUST-23015,2025-02-07 00:00:00,delivered,UPI
ORD-112282,CUST-11028,2025-08-03 00:00:00,delivered,UPI
ORD-112283,CUST-18651,2025-10-31 00:00:00,delivered,COD
ORD-112284,CUST-12161,2025-04-16 00:00:00,delivered,UPI
ORD-112285,CUST-23183,2025-07-16 00:00:00,delivered,UPI
ORD-112286,CUST-11373,2025-02-21 00:00:00,delivered,UPI
ORD-112287,CUST-25865,2025-12-17 00:00:00,delivered,UPI
ORD-112288,CUST-29170,2024-07-29 00:00:00,delivered,Net Banking
ORD-112289,CUST-21600,2025-04-03 00:00:00,cancelled,UPI
ORD-112290,CUST-11024,2025-11-04 00:00:00,delivered,UPI
ORD-112291,CUST-18264,2024-06-24 00:00:00,delivered,UPI
ORD-112292,CUST-16742,2025-11-11 00:00:00,delivered,UPI
ORD-112293,CUST-15548,2025-11-12 00:00:00,delivered,UPI
ORD-112294,CUST-14079,2025-02-01 00:00:00,delivered,Credit Card
ORD-112295,CUST-11391,2024-05-12 00:00:00,cancelled,Credit Card
ORD-112296,CUST-22334,2024-08-29 00:00:00,delivered,Net Banking
ORD-112297,CUST-27395,2025-10-19 00:00:00,delivered,UPI
ORD-112298,CUST-13258,2025-10-25 00:00:00,delivered,UPI
ORD-112299,CUST-28665,2025-10-12 00:00:00,cancelled,UPI
ORD-112300,CUST-22003,2025-07-10 00:00:00,delivered,UPI
ORD-112301,CUST-29825,2024-11-22 00:00:00,delivered,COD
ORD-112302,CUST-17547,2025-08-24 00:00:00,delivered,UPI
ORD-112303,CUST-29978,2024-06-24 00:00:00,delivered,UPI
ORD-112304,CUST-14878,2025-04-10 00:00:00,cancelled,UPI
ORD-112305,CUST-25819,2025-09-14 00:00:00,cancelled,UPI
ORD-112306,CUST-25579,2025-08-08 00:00:00,delivered,UPI
ORD-112307,CUST-28840,2025-11-02 00:00:00,delivered,COD
ORD-112308,CUST-17223,2025-09-28 00:00:00,delivered,COD
ORD-112309,CUST-23759,2024-09-03 00:00:00,delivered,Credit Card
ORD-112310,CUST-25698,2024-08-29 00:00:00,delivered,UPI
ORD-112311,CUST-23005,2024-11-10 00:00:00,cancelled,COD
ORD-112312,CUST-12044,2025-11-08 00:00:00,delivered,UPI
ORD-112313,CUST-25753,2025-07-19 00:00:00,delivered,UPI
ORD-112314,CUST-28528,2025-01-06 00:00:00,delivered,COD
ORD-112315,CUST-25791,2025-11-13 00:00:00,delivered,UPI
ORD-112316,CUST-22522,2025-11-21 00:00:00,delivered,UPI
ORD-112317,CUST-19292,2024-07-22 00:00:00,delivered,Net Banking
ORD-112318,CUST-12279,2025-02-01 00:00:00,cancelled,UPI
ORD-112319,CUST-10783,2025-11-02 00:00:00,delivered,COD
ORD-112320,CUST-10739,2024-06-10 00:00:00,delivered,UPI
ORD-112321,CUST-20963,2025-06-15 00:00:00,delivered,COD
ORD-112322,CUST-29912,2025-10-16 00:00:00,delivered,UPI
ORD-112323,CUST-14961,2024-07-24 00:00:00,delivered,UPI
ORD-112324,CUST-23971,2024-09-21 00:00:00,returned,COD
ORD-112325,CUST-17894,2025-05-20 00:00:00,delivered,Credit Card
ORD-112326,CUST-20926,2025-08-16 00:00:00,returned,COD
ORD-112327,CUST-27942,2025-05-07 00:00:00,cancelled,COD
ORD-112328,CUST-14369,2024-05-12 00:00:00,delivered,UPI
ORD-112329,CUST-19240,2025-08-19 00:00:00,delivered,COD
ORD-112330,CUST-27467,2025-01-27 00:00:00,delivered,UPI
ORD-112331,CUST-24368,2025-01-22 00:00:00,delivered,UPI
ORD-112332,CUST-22508,2025-08-25 00:00:00,delivered,UPI
ORD-112333,CUST-20927,2024-10-30 00:00:00,delivered,UPI
ORD-112334,CUST-17983,2025-03-16 00:00:00,delivered,UPI
ORD-112335,CUST-25669,2025-01-27 00:00:00,delivered,COD
ORD-112336,CUST-24937,2025-11-14 00:00:00,delivered,COD
ORD-112337,CUST-21757,2025-04-23 00:00:00,delivered,UPI
ORD-112338,CUST-23615,2024-11-14 00:00:00,delivered,Credit Card
ORD-112339,CUST-17786,2025-02-02 00:00:00,returned,COD
ORD-112340,CUST-12294,2025-06-04 00:00:00,delivered,Credit Card
ORD-112341,CUST-13303,2024-10-23 00:00:00,delivered,UPI
ORD-112342,CUST-16458,2025-06-16 00:00:00,delivered,UPI
ORD-112343,CUST-11165,2025-04-01 00:00:00,delivered,COD
ORD-112344,CUST-13755,2025-11-23 00:00:00,delivered,COD
ORD-112345,CUST-29277,2024-06-28 00:00:00,delivered,UPI
ORD-112346,CUST-24419,2025-08-25 00:00:00,delivered,COD
ORD-112347,CUST-27690,2024-05-25 00:00:00,delivered,Net Banking
ORD-112348,CUST-15277,2024-12-01 00:00:00,delivered,UPI
ORD-112349,CUST-10670,2025-01-07 00:00:00,delivered,UPI
ORD-112350,CUST-11411,2024-06-06 00:00:00,delivered,COD
ORD-112351,CUST-19337,2025-06-08 00:00:00,delivered,Credit Card
ORD-112352,CUST-22724,2025-06-14 00:00:00,delivered,COD
ORD-112353,CUST-11555,2025-12-04 00:00:00,cancelled,COD
ORD-112354,CUST-20877,2024-08-17 00:00:00,delivered,UPI
ORD-112355,CUST-21914,2025-05-20 00:00:00,delivered,UPI
ORD-112356,CUST-28362,2024-08-14 00:00:00,delivered,Credit Card
ORD-112357,CUST-11805,2025-11-04 00:00:00,delivered,Wallet
ORD-112358,CUST-18464,2025-05-09 00:00:00,delivered,Credit Card
ORD-112359,CUST-17281,2025-09-20 00:00:00,delivered,UPI
ORD-112360,CUST-10357,2025-08-13 00:00:00,delivered,UPI
ORD-112361,CUST-29268,2025-12-16 00:00:00,delivered,Net Banking
ORD-112362,CUST-24933,2025-11-15 00:00:00,delivered,Wallet
ORD-112363,CUST-21358,2025-04-03 00:00:00,delivered,COD
ORD-112364,CUST-19152,2024-10-19 00:00:00,delivered,UPI
ORD-112365,CUST-18900,2025-03-09 00:00:00,delivered,UPI
ORD-112366,CUST-21471,2025-05-14 00:00:00,delivered,UPI
ORD-112367,CUST-21280,2025-02-14 00:00:00,delivered,COD
ORD-112368,CUST-27681,2025-10-17 00:00:00,delivered,UPI
ORD-112369,CUST-12061,2025-11-04 00:00:00,delivered,UPI
ORD-112370,CUST-23950,2025-09-30 00:00:00,delivered,COD
ORD-112371,CUST-15411,2025-08-15 00:00:00,delivered,Credit Card
ORD-112372,CUST-17513,2025-09-29 00:00:00,delivered,COD
ORD-112373,CUST-17211,2024-12-02 00:00:00,delivered,UPI
ORD-112374,CUST-15601,2025-04-06 00:00:00,delivered,COD
ORD-112375,CUST-28506,2025-01-29 00:00:00,delivered,UPI
ORD-112376,CUST-10375,2024-12-14 00:00:00,delivered,COD
ORD-112377,CUST-21404,2025-06-03 00:00:00,delivered,COD
ORD-112378,CUST-10686,2025-08-16 00:00:00,delivered,UPI
ORD-112379,CUST-19291,2025-04-30 00:00:00,delivered,UPI
ORD-112380,CUST-13263,2025-02-05 00:00:00,delivered,COD
ORD-112381,CUST-13006,2024-11-06 00:00:00,cancelled,UPI
ORD-112382,CUST-25934,2025-05-21 00:00:00,delivered,UPI
ORD-112383,CUST-27759,2024-11-06 00:00:00,delivered,COD
ORD-112384,CUST-10535,2025-09-02 00:00:00,delivered,UPI
ORD-112385,CUST-20924,2024-08-01 00:00:00,delivered,Credit Card
ORD-112386,CUST-23195,2025-07-16 00:00:00,delivered,UPI
ORD-112387,CUST-17623,2025-10-18 00:00:00,delivered,COD
ORD-112388,CUST-27910,2025-11-02 00:00:00,delivered,UPI
ORD-112389,CUST-17690,2025-11-06 00:00:00,delivered,UPI
ORD-112390,CUST-10413,2024-10-05 00:00:00,delivered,UPI
ORD-112391,CUST-27219,2025-10-22 00:00:00,delivered,Credit Card
ORD-112392,CUST-17203,2025-08-14 00:00:00,delivered,UPI
ORD-112393,CUST-29973,2025-10-26 00:00:00,delivered,UPI
ORD-112394,CUST-27411,2025-12-07 00:00:00,delivered,UPI
ORD-112395,CUST-27144,2025-10-20 00:00:00,delivered,UPI
ORD-112396,CUST-20503,2025-02-25 00:00:00,delivered,UPI
ORD-112397,CUST-25113,2024-10-18 00:00:00,delivered,UPI
ORD-112398,CUST-13919,2025-08-07 00:00:00,returned,COD
ORD-112399,CUST-13715,2024-11-07 00:00:00,delivered,UPI
ORD-112400,CUST-16970,2024-11-11 00:00:00,delivered,UPI
ORD-112401,CUST-19079,2025-09-10 00:00:00,delivered,UPI
ORD-112402,CUST-12303,2025-10-15 00:00:00,delivered,UPI
ORD-112403,CUST-16234,2025-09-07 00:00:00,delivered,UPI
ORD-112404,CUST-22891,2024-10-21 00:00:00,delivered,COD
ORD-112405,CUST-27707,2025-04-11 00:00:00,delivered,UPI
ORD-112406,CUST-29766,2024-12-27 00:00:00,delivered,UPI
ORD-112407,CUST-21984,2025-11-23 00:00:00,delivered,COD
ORD-112408,CUST-27295,2024-12-21 00:00:00,delivered,UPI
ORD-112409,CUST-25190,2024-04-11 00:00:00,delivered,Wallet
ORD-112410,CUST-27225,2025-09-16 00:00:00,delivered,Credit Card
ORD-112411,CUST-14560,2024-08-27 00:00:00,delivered,UPI
ORD-112412,CUST-12256,2025-12-28 00:00:00,delivered,UPI
ORD-112413,CUST-16652,2025-10-23 00:00:00,delivered,UPI
ORD-112414,CUST-17331,2025-11-21 00:00:00,delivered,UPI
ORD-112415,CUST-24486,2025-10-15 00:00:00,delivered,UPI
ORD-112416,CUST-15053,2025-01-30 00:00:00,delivered,UPI
ORD-112417,CUST-18640,2024-11-07 00:00:00,delivered,COD
ORD-112418,CUST-14131,2025-11-04 00:00:00,delivered,UPI
ORD-112419,CUST-26862,2025-09-17 00:00:00,delivered,Credit Card
ORD-112420,CUST-22481,2025-03-08 00:00:00,cancelled,COD
ORD-112421,CUST-14361,2024-11-30 00:00:00,delivered,COD
ORD-112422,CUST-20754,2025-08-23 00:00:00,delivered,COD
ORD-112423,CUST-29637,2025-11-14 00:00:00,delivered,Credit Card
ORD-112424,CUST-28210,2025-06-09 00:00:00,delivered,UPI
ORD-112425,CUST-17748,2024-11-06 00:00:00,delivered,Credit Card
ORD-112426,CUST-29741,2025-10-01 00:00:00,delivered,UPI
ORD-112427,CUST-16627,2025-05-20 00:00:00,cancelled,COD
ORD-112428,CUST-11420,2025-06-01 00:00:00,returned,COD
ORD-112429,CUST-18142,2025-12-26 00:00:00,delivered,UPI
ORD-112430,CUST-27688,2025-02-04 00:00:00,delivered,UPI
ORD-112431,CUST-18252,2025-05-06 00:00:00,delivered,COD
ORD-112432,CUST-20466,2025-03-15 00:00:00,delivered,Credit Card
ORD-112433,CUST-25015,2025-12-13 00:00:00,delivered,UPI
ORD-112434,CUST-25449,2025-04-13 00:00:00,delivered,UPI
ORD-112435,CUST-15214,2024-12-13 00:00:00,delivered,UPI
ORD-112436,CUST-11684,2025-12-21 00:00:00,delivered,UPI
ORD-112437,CUST-21349,2025-03-13 00:00:00,delivered,Credit Card
ORD-112438,CUST-21556,2024-05-14 00:00:00,delivered,UPI
ORD-112439,CUST-25353,2025-08-21 00:00:00,delivered,UPI
ORD-112440,CUST-20903,2025-11-13 00:00:00,delivered,UPI
ORD-112441,CUST-26134,2025-11-25 00:00:00,delivered,UPI
ORD-112442,CUST-22016,2024-07-10 00:00:00,delivered,UPI
ORD-112443,CUST-10932,2025-08-16 00:00:00,delivered,UPI
ORD-112444,CUST-16293,2025-02-18 00:00:00,cancelled,UPI
ORD-112445,CUST-13789,2024-09-06 00:00:00,delivered,Credit Card
ORD-112446,CUST-26834,2025-09-08 00:00:00,delivered,Credit Card
ORD-112447,CUST-29823,2025-05-15 00:00:00,delivered,UPI
ORD-112448,CUST-14234,2025-10-01 00:00:00,delivered,UPI
ORD-112449,CUST-15645,2025-01-27 00:00:00,delivered,Wallet
ORD-112450,CUST-28527,2025-12-09 00:00:00,delivered,UPI
ORD-112451,CUST-26451,2025-10-13 00:00:00,delivered,UPI
ORD-112452,CUST-27012,2025-09-22 00:00:00,delivered,COD
ORD-112453,CUST-14695,2025-07-02 00:00:00,delivered,UPI
ORD-112454,CUST-24315,2025-09-29 00:00:00,delivered,COD
ORD-112455,CUST-27043,2025-08-28 00:00:00,returned,Credit Card
ORD-112456,CUST-26161,2025-10-24 00:00:00,delivered,UPI
ORD-112457,CUST-27469,2025-06-27 00:00:00,delivered,UPI
ORD-112458,CUST-15946,2025-08-04 00:00:00,delivered,UPI
ORD-112459,CUST-13613,2025-02-15 00:00:00,delivered,Wallet
ORD-112460,CUST-26562,2025-04-11 00:00:00,cancelled,COD
ORD-112461,CUST-15613,2024-07-15 00:00:00,delivered,UPI
ORD-112462,CUST-17896,2024-11-15 00:00:00,delivered,UPI
ORD-112463,CUST-15068,2025-10-25 00:00:00,delivered,UPI
ORD-112464,CUST-15236,2025-07-12 00:00:00,delivered,UPI
ORD-112465,CUST-16076,2025-07-01 00:00:00,delivered,UPI
ORD-112466,CUST-11614,2025-11-03 00:00:00,delivered,UPI
ORD-112467,CUST-10628,2025-05-31 00:00:00,delivered,UPI
ORD-112468,CUST-29098,2025-03-21 00:00:00,delivered,COD
ORD-112469,CUST-13859,2025-02-10 00:00:00,delivered,UPI
ORD-112470,CUST-10004,2025-08-13 00:00:00,delivered,Net Banking
ORD-112471,CUST-20949,2025-04-23 00:00:00,cancelled,COD
ORD-112472,CUST-29798,2025-09-30 00:00:00,delivered,UPI
ORD-112473,CUST-11688,2025-10-20 00:00:00,delivered,UPI
ORD-112474,CUST-25878,2025-01-16 00:00:00,delivered,Wallet
ORD-112475,CUST-17308,2025-12-07 00:00:00,delivered,UPI
ORD-112476,CUST-11092,2025-11-06 00:00:00,delivered,UPI
ORD-112477,CUST-19048,2024-11-01 00:00:00,delivered,UPI
ORD-112478,CUST-29102,2025-06-29 00:00:00,delivered,COD
ORD-112479,CUST-10032,2025-03-01 00:00:00,delivered,UPI
ORD-112480,CUST-11992,2025-07-22 00:00:00,delivered,UPI
ORD-112481,CUST-12477,2024-11-09 00:00:00,delivered,UPI
ORD-112482,CUST-28574,2025-11-07 00:00:00,delivered,UPI
ORD-112483,CUST-17941,2025-12-16 00:00:00,delivered,UPI
ORD-112484,CUST-17319,2025-08-16 00:00:00,delivered,UPI
ORD-112485,CUST-22476,2025-04-22 00:00:00,delivered,UPI
ORD-112486,CUST-24018,2025-02-07 00:00:00,delivered,COD
ORD-112487,CUST-17184,2025-11-22 00:00:00,delivered,COD
ORD-112488,CUST-17039,2025-03-25 00:00:00,delivered,COD
ORD-112489,CUST-16837,2024-12-27 00:00:00,delivered,COD
ORD-112490,CUST-19090,2025-09-17 00:00:00,cancelled,UPI
ORD-112491,CUST-14568,2025-11-14 00:00:00,delivered,UPI
ORD-112492,CUST-20545,2025-06-23 00:00:00,delivered,UPI
ORD-112493,CUST-16982,2025-08-13 00:00:00,delivered,UPI
ORD-112494,CUST-26377,2025-12-14 00:00:00,delivered,Credit Card
ORD-112495,CUST-25145,2025-06-23 00:00:00,delivered,Credit Card
ORD-112496,CUST-28069,2025-08-26 00:00:00,delivered,UPI
ORD-112497,CUST-22534,2025-10-20 00:00:00,cancelled,UPI
ORD-112498,CUST-13128,2025-11-15 00:00:00,delivered,UPI
ORD-112499,CUST-12113,2025-03-21 00:00:00,cancelled,COD
ORD-112500,CUST-29265,2025-02-03 00:00:00,delivered,COD
ORD-112501,CUST-28711,2025-07-15 00:00:00,delivered,Credit Card
ORD-112502,CUST-24220,2025-04-19 00:00:00,delivered,UPI
ORD-112503,CUST-11227,2025-10-21 00:00:00,delivered,COD
ORD-112504,CUST-11799,2024-12-04 00:00:00,delivered,UPI
ORD-112505,CUST-17045,2025-04-04 00:00:00,delivered,COD
ORD-112506,CUST-19138,2024-06-15 00:00:00,delivered,UPI
ORD-112507,CUST-26197,2024-06-15 00:00:00,returned,UPI
ORD-112508,CUST-28996,2025-06-09 00:00:00,delivered,UPI
ORD-112509,CUST-17622,2025-12-14 00:00:00,delivered,Credit Card
ORD-112510,CUST-16418,2025-01-28 00:00:00,delivered,Credit Card
ORD-112511,CUST-16668,2025-09-14 00:00:00,delivered,COD
ORD-112512,CUST-13026,2025-05-20 00:00:00,delivered,UPI
ORD-112513,CUST-14812,2025-12-07 00:00:00,delivered,COD
ORD-112514,CUST-23013,2025-01-07 00:00:00,delivered,UPI
ORD-112515,CUST-14380,2025-10-19 00:00:00,delivered,UPI
ORD-112516,CUST-28581,2025-12-05 00:00:00,delivered,UPI
ORD-112517,CUST-18648,2025-10-29 00:00:00,delivered,Credit Card
ORD-112518,CUST-16948,2024-08-08 00:00:00,cancelled,COD
ORD-112519,CUST-15078,2025-07-13 00:00:00,delivered,UPI
ORD-112520,CUST-26703,2025-07-01 00:00:00,delivered,Credit Card
ORD-112521,CUST-27927,2024-03-27 00:00:00,delivered,UPI
ORD-112522,CUST-26429,2025-10-24 00:00:00,delivered,COD
ORD-112523,CUST-10176,2025-04-10 00:00:00,delivered,COD
ORD-112524,CUST-17473,2024-10-14 00:00:00,delivered,Wallet
ORD-112525,CUST-14120,2025-03-02 00:00:00,delivered,UPI
ORD-112526,CUST-12676,2024-12-25 00:00:00,cancelled,Credit Card
ORD-112527,CUST-16643,2025-06-10 00:00:00,delivered,UPI
ORD-112528,CUST-17559,2025-11-06 00:00:00,delivered,Wallet
ORD-112529,CUST-14187,2025-08-12 00:00:00,delivered,UPI
ORD-112530,CUST-28915,2025-04-08 00:00:00,delivered,COD
ORD-112531,CUST-24509,2025-04-08 00:00:00,delivered,Wallet
ORD-112532,CUST-17067,2025-10-11 00:00:00,delivered,UPI
ORD-112533,CUST-15576,2025-11-29 00:00:00,delivered,COD
ORD-112534,CUST-24393,2025-08-14 00:00:00,delivered,Wallet
ORD-112535,CUST-26436,2024-12-09 00:00:00,delivered,Net Banking
ORD-112536,CUST-11130,2024-08-27 00:00:00,delivered,UPI
ORD-112537,CUST-29501,2025-10-15 00:00:00,delivered,UPI
ORD-112538,CUST-15460,2025-01-05 00:00:00,delivered,UPI
ORD-112539,CUST-16377,2024-12-18 00:00:00,delivered,COD
ORD-112540,CUST-11121,2025-02-27 00:00:00,delivered,COD
ORD-112541,CUST-18237,2025-01-11 00:00:00,delivered,COD
ORD-112542,CUST-27493,2025-11-09 00:00:00,delivered,COD
ORD-112543,CUST-20905,2025-09-07 00:00:00,delivered,UPI
ORD-112544,CUST-18325,2024-12-26 00:00:00,delivered,UPI
ORD-112545,CUST-13728,2025-07-16 00:00:00,delivered,COD
ORD-112546,CUST-26168,2025-08-08 00:00:00,returned,COD
ORD-112547,CUST-25223,2024-11-04 00:00:00,delivered,UPI
ORD-112548,CUST-24446,2024-12-23 00:00:00,cancelled,COD
ORD-112549,CUST-11772,2024-12-29 00:00:00,delivered,Net Banking
ORD-112550,CUST-28543,2025-03-07 00:00:00,delivered,COD
ORD-112551,CUST-20182,2025-03-15 00:00:00,delivered,COD
ORD-112552,CUST-13796,2025-07-17 00:00:00,delivered,UPI
ORD-112553,CUST-10122,2024-10-28 00:00:00,delivered,COD
ORD-112554,CUST-29118,2025-09-04 00:00:00,delivered,COD
ORD-112555,CUST-26176,2025-05-16 00:00:00,delivered,UPI
ORD-112556,CUST-26987,2025-04-17 00:00:00,delivered,Credit Card
ORD-112557,CUST-27042,2025-10-15 00:00:00,delivered,COD
ORD-112558,CUST-24704,2025-10-29 00:00:00,delivered,UPI
ORD-112559,CUST-18540,2024-01-31 00:00:00,delivered,UPI
ORD-112560,CUST-18853,2025-05-03 00:00:00,delivered,UPI
ORD-112561,CUST-13941,2025-02-16 00:00:00,delivered,UPI
ORD-112562,CUST-12494,2025-04-25 00:00:00,delivered,UPI
ORD-112563,CUST-27596,2025-09-20 00:00:00,delivered,UPI
ORD-112564,CUST-15618,2025-09-15 00:00:00,delivered,UPI
ORD-112565,CUST-12984,2025-07-17 00:00:00,cancelled,COD
ORD-112566,CUST-21375,2025-07-08 00:00:00,delivered,UPI
ORD-112567,CUST-25427,2025-08-24 00:00:00,delivered,COD
ORD-112568,CUST-22183,2025-08-21 00:00:00,delivered,COD
ORD-112569,CUST-18475,2025-11-21 00:00:00,delivered,COD
ORD-112570,CUST-23394,2024-11-19 00:00:00,delivered,UPI
ORD-112571,CUST-27458,2025-03-16 00:00:00,delivered,COD
ORD-112572,CUST-18138,2025-10-22 00:00:00,delivered,Wallet
ORD-112573,CUST-26149,2025-12-21 00:00:00,delivered,COD
ORD-112574,CUST-29362,2024-09-19 00:00:00,delivered,COD
ORD-112575,CUST-11668,2025-06-02 00:00:00,cancelled,UPI
ORD-112576,CUST-11963,2025-09-18 00:00:00,delivered,UPI
ORD-112577,CUST-21659,2025-09-11 00:00:00,delivered,UPI
ORD-112578,CUST-16697,2025-01-27 00:00:00,cancelled,UPI
ORD-112579,CUST-25326,2024-06-06 00:00:00,delivered,UPI
ORD-112580,CUST-17310,2025-02-11 00:00:00,cancelled,COD
ORD-112581,CUST-13850,2025-05-05 00:00:00,cancelled,COD
ORD-112582,CUST-24353,2024-11-04 00:00:00,delivered,Credit Card
ORD-112583,CUST-21357,2025-03-14 00:00:00,delivered,COD
ORD-112584,CUST-18032,2024-07-10 00:00:00,delivered,Credit Card
ORD-112585,CUST-18539,2025-07-28 00:00:00,delivered,COD
