order_id,item_id,product_id,category,price,quantity,item_total
ORD-114649,1,PROD-BEA-457,Beauty & Personal Care,1163.58,1,1163.58
ORD-114650,1,PROD-ELE-525,Electronics,9493.38,1,9493.38
ORD-114651,1,PROD-APP-279,Apparel,1475.44,1,1475.44
ORD-114651,2,PROD-HOM-697,Home & Kitchen,1854.21,1,1854.21
ORD-114651,3,PROD-ELE-673,Electronics,5075.17,1,5075.17
ORD-114652,1,PROD-APP-679,Apparel,1607.4,2,3214.8
ORD-114653,1,PROD-APP-803,Apparel,1984.77,1,1984.77
ORD-114654,1,PROD-APP-378,Apparel,1011.33,2,2022.66
ORD-114655,1,PROD-ELE-744,Electronics,4314.16,1,4314.16
ORD-114656,1,PROD-GRO-682,Groceries,998.31,1,998.31
ORD-114657,1,PROD-ELE-245,Electronics,8838.86,1,8838.86
ORD-114658,1,PROD-ELE-271,Electronics,3521.77,1,3521.77
ORD-114659,1,PROD-ELE-957,Electronics,2375.21,2,4750.42
ORD-114660,1,PROD-GRO-747,Groceries,907.74,1,907.74
ORD-114661,1,PROD-ELE-371,Electronics,10969.65,1,10969.65
ORD-114662,1,PROD-GRO-942,Groceries,756.04,1,756.04
ORD-114663,1,PROD-ELE-767,Electronics,8427.96,1,8427.96
ORD-114664,1,PROD-APP-214,Apparel,1936.04,1,1936.04
ORD-114665,1,PROD-APP-122,Apparel,457.45,1,457.45
ORD-114666,1,PROD-BEA-329,Beauty & Personal Care,258.24,1,258.24
ORD-114667,1,PROD-HOM-898,Home & Kitchen,3263.1,1,3263.1
ORD-114667,2,PROD-GRO-835,Groceries,1148.66,1,1148.66
ORD-114668,1,PROD-HOM-780,Home & Kitchen,2537.2,1,2537.2
ORD-114669,1,PROD-GRO-144,Groceries,699.17,1,699.17
ORD-114670,1,PROD-ELE-162,Electronics,4352.52,1,4352.52
ORD-114671,1,PROD-APP-180,Apparel,1458.18,1,1458.18
ORD-114672,1,PROD-ELE-895,Electronics,4285.68,2,8571.36
ORD-114673,1,PROD-APP-239,Apparel,985.95,1,985.95
ORD-114673,2,PROD-APP-293,Apparel,1348.49,1,1348.49
ORD-114674,1,PROD-ELE-971,Electronics,5813.19,2,11626.38
ORD-114675,1,PROD-HOM-862,Home & Kitchen,2139.24,1,2139.24
ORD-114676,1,PROD-APP-293,Apparel,533.57,1,533.57
ORD-114676,2,PROD-APP-733,Apparel,1142.1,1,1142.1
ORD-114677,1,PROD-BEA-513,Beauty & Personal Care,266.45,1,266.45
ORD-114678,1,PROD-APP-144,Apparel,758.12,1,758.12
ORD-114679,1,PROD-HOM-690,Home & Kitchen,1496.39,1,1496.39
ORD-114680,1,PROD-GRO-582,Groceries,818.38,1,818.38
ORD-114681,1,PROD-APP-446,Apparel,534.47,1,534.47
ORD-114681,2,PROD-GRO-402,Groceries,465.47,1,465.47
ORD-114682,1,PROD-APP-947,Apparel,982.87,1,982.87
ORD-114683,1,PROD-APP-847,Apparel,1741.13,1,1741.13
ORD-114683,2,PROD-APP-478,Apparel,1138.01,1,1138.01
ORD-114684,1,PROD-HOM-705,Home & Kitchen,2590.99,1,2590.99
ORD-114685,1,PROD-HOM-467,Home & Kitchen,2535.52,1,2535.52
ORD-114685,2,PROD-BEA-238,Beauty & Personal Care,594.84,1,594.84
ORD-114686,1,PROD-ELE-807,Electronics,8422.35,1,8422.35
ORD-114687,1,PROD-APP-168,Apparel,710.61,1,710.61
ORD-114688,1,PROD-HOM-928,Home & Kitchen,3346.51,1,3346.51
ORD-114689,1,PROD-GRO-305,Groceries,1169.13,1,1169.13
ORD-114689,2,PROD-BEA-314,Beauty & Personal Care,1650.47,1,1650.47
ORD-114690,1,PROD-APP-172,Apparel,686.15,1,686.15
ORD-114691,1,PROD-BEA-835,Beauty & Personal Care,1074.21,1,1074.21
ORD-114692,1,PROD-ELE-340,Electronics,2151.89,1,2151.89
ORD-114693,1,PROD-GRO-578,Groceries,457.5,1,457.5
ORD-114694,1,PROD-GRO-600,Groceries,681.64,1,681.64
ORD-114694,2,PROD-ELE-843,Electronics,9611.76,2,19223.52
ORD-114695,1,PROD-GRO-350,Groceries,378.43,2,756.86
ORD-114696,1,PROD-ELE-155,Electronics,7320.27,1,7320.27
ORD-114697,1,PROD-APP-100,Apparel,1112.9,1,1112.9
ORD-114698,1,PROD-APP-800,Apparel,1070.33,1,1070.33
ORD-114699,1,PROD-APP-606,Apparel,701.18,1,701.18
ORD-114700,1,PROD-GRO-286,Groceries,965.81,1,965.81
ORD-114701,1,PROD-APP-900,Apparel,2282.99,1,2282.99
ORD-114701,2,PROD-ELE-215,Electronics,10758.69,1,10758.69
ORD-114701,3,PROD-HOM-792,Home & Kitchen,1160.11,1,1160.11
ORD-114702,1,PROD-APP-171,Apparel,2023.38,1,2023.38
ORD-114703,1,PROD-HOM-595,Home & Kitchen,2633.43,1,2633.43
ORD-114704,1,PROD-APP-780,Apparel,944.36,1,944.36
ORD-114705,1,PROD-APP-806,Apparel,1242.5,1,1242.5
ORD-114706,1,PROD-ELE-926,Electronics,7466.24,1,7466.24
ORD-114707,1,PROD-ELE-486,Electronics,12044.84,1,12044.84
ORD-114708,1,PROD-ELE-342,Electronics,3182.26,1,3182.26
ORD-114708,2,PROD-ELE-788,Electronics,13888.26,1,13888.26
ORD-114709,1,PROD-GRO-342,Groceries,378.16,1,378.16
ORD-114710,1,PROD-HOM-493,Home & Kitchen,784.32,2,1568.64
ORD-114711,1,PROD-ELE-806,Electronics,14486.0,1,14486.0
ORD-114712,1,PROD-APP-825,Apparel,1183.97,1,1183.97
ORD-114713,1,PROD-ELE-142,Electronics,13318.85,1,13318.85
ORD-114714,1,PROD-HOM-965,Home & Kitchen,2514.13,1,2514.13
ORD-114714,2,PROD-GRO-323,Groceries,725.71,1,725.71
ORD-114714,3,PROD-GRO-330,Groceries,788.65,1,788.65
ORD-114715,1,PROD-GRO-887,Groceries,1115.09,1,1115.09
ORD-114716,1,PROD-GRO-536,Groceries,1044.45,1,1044.45
ORD-114717,1,PROD-GRO-124,Groceries,515.53,1,515.53
ORD-114718,1,PROD-ELE-160,Electronics,11960.96,1,11960.96
ORD-114719,1,PROD-BEA-626,Beauty & Personal Care,1783.09,1,1783.09
ORD-114720,1,PROD-APP-269,Apparel,1768.06,1,1768.06
ORD-114720,2,PROD-ELE-162,Electronics,14094.96,1,14094.96
ORD-114721,1,PROD-APP-680,Apparel,1569.54,1,1569.54
ORD-114721,2,PROD-ELE-897,Electronics,3767.22,1,3767.22
ORD-114721,3,PROD-ELE-480,Electronics,5142.3,1,5142.3
ORD-114722,1,PROD-APP-218,Apparel,2365.52,1,2365.52
ORD-114723,1,PROD-APP-384,Apparel,1775.99,1,1775.99
ORD-114724,1,PROD-BEA-286,Beauty & Personal Care,1358.16,1,1358.16
ORD-114724,2,PROD-BEA-744,Beauty & Personal Care,550.24,1,550.24
ORD-114725,1,PROD-ELE-858,Electronics,8878.27,1,8878.27
ORD-114725,2,PROD-ELE-614,Electronics,5410.6,1,5410.6
ORD-114726,1,PROD-APP-848,Apparel,1871.15,1,1871.15
ORD-114727,1,PROD-ELE-551,Electronics,6811.25,1,6811.25
ORD-114728,1,PROD-APP-567,Apparel,1101.29,2,2202.58
ORD-114729,1,PROD-APP-450,Apparel,567.15,1,567.15
ORD-114730,1,PROD-BEA-125,Beauty & Personal Care,877.93,1,877.93
ORD-114731,1,PROD-GRO-901,Groceries,982.91,1,982.91
ORD-114732,1,PROD-ELE-997,Electronics,9587.28,1,9587.28
ORD-114733,1,PROD-APP-698,Apparel,2262.9,1,2262.9
ORD-114733,2,PROD-APP-578,Apparel,711.64,1,711.64
ORD-114734,1,PROD-BEA-369,Beauty & Personal Care,1516.61,1,1516.61
ORD-114735,1,PROD-ELE-975,Electronics,14959.49,1,14959.49
ORD-114736,1,PROD-HOM-190,Home & Kitchen,2282.95,1,2282.95
ORD-114737,1,PROD-HOM-996,Home & Kitchen,842.64,1,842.64
ORD-114738,1,PROD-APP-525,Apparel,2064.47,1,2064.47
ORD-114739,1,PROD-ELE-317,Electronics,5587.18,1,5587.18
ORD-114740,1,PROD-APP-240,Apparel,1995.24,1,1995.24
ORD-114741,1,PROD-ELE-488,Electronics,7883.52,1,7883.52
ORD-114741,2,PROD-BEA-823,Beauty & Personal Care,805.1,1,805.1
ORD-114742,1,PROD-HOM-483,Home & Kitchen,2617.59,1,2617.59
ORD-114743,1,PROD-GRO-904,Groceries,521.3,1,521.3
ORD-114744,1,PROD-APP-917,Apparel,2083.98,1,2083.98
ORD-114745,1,PROD-APP-309,Apparel,650.48,1,650.48
ORD-114746,1,PROD-GRO-649,Groceries,734.57,1,734.57
ORD-114747,1,PROD-BEA-397,Beauty & Personal Care,802.36,1,802.36
ORD-114748,1,PROD-APP-798,Apparel,2168.39,1,2168.39
ORD-114748,2,PROD-GRO-655,Groceries,580.9,1,580.9
ORD-114749,1,PROD-GRO-667,Groceries,257.61,1,257.61
ORD-114750,1,PROD-APP-924,Apparel,2144.79,1,2144.79
ORD-114751,1,PROD-BEA-246,Beauty & Personal Care,1048.49,1,1048.49
ORD-114752,1,PROD-GRO-609,Groceries,411.19,1,411.19
ORD-114752,2,PROD-APP-178,Apparel,1076.49,1,1076.49
ORD-114753,1,PROD-APP-720,Apparel,2433.48,1,2433.48
ORD-114754,1,PROD-BEA-190,Beauty & Personal Care,1721.82,2,3443.64
ORD-114755,1,PROD-BEA-560,Beauty & Personal Care,1365.92,1,1365.92
ORD-114756,1,PROD-GRO-889,Groceries,206.68,2,413.36
ORD-114757,1,PROD-BEA-621,Beauty & Personal Care,855.39,1,855.39
ORD-114758,1,PROD-GRO-985,Groceries,647.02,1,647.02
ORD-114758,2,PROD-GRO-673,Groceries,728.1,1,728.1
ORD-114759,1,PROD-APP-371,Apparel,742.53,1,742.53
ORD-114760,1,PROD-ELE-143,Electronics,3961.26,1,3961.26
ORD-114760,2,PROD-BEA-179,Beauty & Personal Care,830.84,1,830.84
ORD-114761,1,PROD-GRO-160,Groceries,467.86,1,467.86
ORD-114762,1,PROD-BEA-852,Beauty & Personal Care,1007.96,2,2015.92
ORD-114763,1,PROD-APP-826,Apparel,1638.69,1,1638.69
ORD-114764,1,PROD-BEA-217,Beauty & Personal Care,1315.35,1,1315.35
ORD-114764,2,PROD-GRO-513,Groceries,402.29,1,402.29
ORD-114765,1,PROD-ELE-189,Electronics,7508.81,1,7508.81
ORD-114766,1,PROD-HOM-632,Home & Kitchen,3928.9,1,3928.9
ORD-114767,1,PROD-APP-390,Apparel,601.86,1,601.86
ORD-114768,1,PROD-GRO-264,Groceries,1039.5,1,1039.5
ORD-114769,1,PROD-GRO-751,Groceries,935.26,1,935.26
ORD-114770,1,PROD-APP-752,Apparel,1587.81,1,1587.81
ORD-114771,1,PROD-APP-215,Apparel,1806.62,1,1806.62
ORD-114771,2,PROD-BEA-588,Beauty & Personal Care,1711.16,1,1711.16
ORD-114771,3,PROD-GRO-379,Groceries,635.68,1,635.68
ORD-114772,1,PROD-ELE-972,Electronics,3734.12,1,3734.12
ORD-114772,2,PROD-HOM-341,Home & Kitchen,4270.7,1,4270.7
ORD-114772,3,PROD-ELE-723,Electronics,5238.04,1,5238.04
ORD-114773,1,PROD-APP-501,Apparel,2210.21,1,2210.21
ORD-114774,1,PROD-APP-483,Apparel,2102.86,1,2102.86
ORD-114775,1,PROD-APP-464,Apparel,1628.32,1,1628.32
ORD-114776,1,PROD-APP-339,Apparel,474.81,1,474.81
ORD-114777,1,PROD-BEA-181,Beauty & Personal Care,1728.09,1,1728.09
ORD-114777,2,PROD-GRO-849,Groceries,808.58,1,808.58
ORD-114777,3,PROD-APP-772,Apparel,1800.69,1,1800.69
ORD-114778,1,PROD-APP-537,Apparel,418.99,1,418.99
ORD-114779,1,PROD-APP-141,Apparel,1209.73,1,1209.73
ORD-114780,1,PROD-GRO-831,Groceries,1055.56,1,1055.56
ORD-114781,1,PROD-BEA-919,Beauty & Personal Care,1426.18,1,1426.18
ORD-114782,1,PROD-APP-196,Apparel,1241.58,1,1241.58
ORD-114783,1,PROD-BEA-843,Beauty & Personal Care,1049.55,1,1049.55
ORD-114784,1,PROD-ELE-722,Electronics,13152.52,1,13152.52
ORD-114785,1,PROD-GRO-426,Groceries,477.43,1,477.43
ORD-114786,1,PROD-ELE-288,Electronics,4591.16,1,4591.16
ORD-114787,1,PROD-APP-792,Apparel,1858.69,1,1858.69
ORD-114788,1,PROD-ELE-340,Electronics,14707.88,1,14707.88
ORD-114789,1,PROD-APP-810,Apparel,659.17,1,659.17
ORD-114790,1,PROD-APP-199,Apparel,2320.48,1,2320.48
ORD-114790,2,PROD-APP-592,Apparel,2469.77,1,2469.77
ORD-114791,1,PROD-ELE-965,Electronics,11774.89,1,11774.89
ORD-114792,1,PROD-GRO-745,Groceries,1162.34,1,1162.34
ORD-114793,1,PROD-HOM-628,Home & Kitchen,1392.65,1,1392.65
ORD-114794,1,PROD-ELE-917,Electronics,5206.33,1,5206.33
ORD-114795,1,PROD-APP-835,Apparel,892.0,1,892.0
ORD-114795,2,PROD-GRO-865,Groceries,814.33,1,814.33
ORD-114796,1,PROD-APP-397,Apparel,688.77,1,688.77
ORD-114797,1,PROD-GRO-254,Groceries,890.18,1,890.18
ORD-114797,2,PROD-APP-508,Apparel,2472.62,2,4945.24
ORD-114798,1,PROD-APP-729,Apparel,2311.68,2,4623.36
ORD-114798,2,PROD-ELE-914,Electronics,10632.4,1,10632.4
ORD-114798,3,PROD-BEA-760,Beauty & Personal Care,271.74,1,271.74
ORD-114799,1,PROD-BEA-423,Beauty & Personal Care,257.32,1,257.32
ORD-114799,2,PROD-BEA-929,Beauty & Personal Care,1787.98,2,3575.96
ORD-114800,1,PROD-GRO-677,Groceries,249.35,1,249.35
ORD-114800,2,PROD-HOM-574,Home & Kitchen,4325.22,1,4325.22
ORD-114801,1,PROD-ELE-998,Electronics,9769.97,1,9769.97
ORD-114802,1,PROD-HOM-734,Home & Kitchen,1736.59,2,3473.18
ORD-114803,1,PROD-HOM-153,Home & Kitchen,3633.87,1,3633.87
ORD-114804,1,PROD-HOM-261,Home & Kitchen,4194.81,1,4194.81
ORD-114805,1,PROD-BEA-517,Beauty & Personal Care,1209.56,1,1209.56
ORD-114806,1,PROD-APP-271,Apparel,1432.37,1,1432.37
ORD-114807,1,PROD-HOM-675,Home & Kitchen,3059.31,1,3059.31
ORD-114807,2,PROD-HOM-185,Home & Kitchen,2540.27,1,2540.27
ORD-114808,1,PROD-GRO-855,Groceries,978.07,1,978.07
ORD-114808,2,PROD-GRO-290,Groceries,400.54,1,400.54
ORD-114809,1,PROD-GRO-361,Groceries,1072.84,1,1072.84
ORD-114809,2,PROD-APP-497,Apparel,2395.89,2,4791.78
ORD-114810,1,PROD-APP-741,Apparel,875.88,1,875.88
ORD-114811,1,PROD-APP-713,Apparel,2416.17,1,2416.17
ORD-114812,1,PROD-APP-618,Apparel,474.44,1,474.44
ORD-114813,1,PROD-GRO-229,Groceries,640.06,1,640.06
ORD-114813,2,PROD-APP-720,Apparel,682.12,2,1364.24
ORD-114814,1,PROD-GRO-208,Groceries,473.04,1,473.04
ORD-114814,2,PROD-APP-229,Apparel,1377.19,2,2754.38
ORD-114815,1,PROD-ELE-299,Electronics,8801.55,1,8801.55
ORD-114816,1,PROD-APP-581,Apparel,615.37,1,615.37
ORD-114817,1,PROD-ELE-878,Electronics,6794.63,1,6794.63
ORD-114818,1,PROD-ELE-441,Electronics,8801.48,1,8801.48
ORD-114819,1,PROD-GRO-864,Groceries,536.81,1,536.81
ORD-114820,1,PROD-GRO-186,Groceries,289.98,1,289.98
ORD-114821,1,PROD-ELE-400,Electronics,9732.4,1,9732.4
ORD-114822,1,PROD-APP-291,Apparel,2498.14,1,2498.14
ORD-114823,1,PROD-HOM-939,Home & Kitchen,1004.14,1,1004.14
ORD-114824,1,PROD-APP-458,Apparel,1918.19,1,1918.19
ORD-114825,1,PROD-APP-939,Apparel,2401.89,1,2401.89
ORD-114825,2,PROD-BEA-515,Beauty & Personal Care,1567.33,1,1567.33
ORD-114826,1,PROD-GRO-618,Groceries,870.24,1,870.24
ORD-114827,1,PROD-HOM-405,Home & Kitchen,831.22,1,831.22
ORD-114827,2,PROD-GRO-587,Groceries,375.36,1,375.36
ORD-114828,1,PROD-ELE-395,Electronics,1611.31,1,1611.31
ORD-114829,1,PROD-GRO-996,Groceries,371.45,1,371.45
ORD-114829,2,PROD-GRO-924,Groceries,342.9,1,342.9
ORD-114830,1,PROD-BEA-901,Beauty & Personal Care,1100.25,1,1100.25
ORD-114831,1,PROD-APP-537,Apparel,1209.49,1,1209.49
ORD-114832,1,PROD-GRO-309,Groceries,262.23,1,262.23
ORD-114833,1,PROD-ELE-861,Electronics,10798.74,1,10798.74
ORD-114834,1,PROD-GRO-726,Groceries,1072.4,1,1072.4
ORD-114834,2,PROD-ELE-253,Electronics,9800.87,1,9800.87
ORD-114834,3,PROD-GRO-605,Groceries,355.85,1,355.85
ORD-114835,1,PROD-ELE-378,Electronics,10579.87,1,10579.87
ORD-114835,2,PROD-APP-138,Apparel,2404.45,1,2404.45
ORD-114836,1,PROD-ELE-282,Electronics,13819.08,1,13819.08
ORD-114837,1,PROD-ELE-828,Electronics,12886.2,1,12886.2
ORD-114837,2,PROD-APP-340,Apparel,528.39,1,528.39
ORD-114838,1,PROD-ELE-555,Electronics,10526.68,1,10526.68
ORD-114839,1,PROD-APP-218,Apparel,2373.58,1,2373.58
ORD-114840,1,PROD-APP-625,Apparel,2366.63,1,2366.63
ORD-114841,1,PROD-ELE-255,Electronics,14269.28,1,14269.28
ORD-114842,1,PROD-APP-685,Apparel,972.06,1,972.06
ORD-114843,1,PROD-HOM-148,Home & Kitchen,628.54,1,628.54
ORD-114844,1,PROD-BEA-911,Beauty & Personal Care,894.9,1,894.9
ORD-114845,1,PROD-BEA-133,Beauty & Personal Care,1428.76,1,1428.76
ORD-114846,1,PROD-ELE-882,Electronics,4888.24,2,9776.48
ORD-114847,1,PROD-APP-742,Apparel,1113.41,1,1113.41
ORD-114848,1,PROD-APP-220,Apparel,1068.47,1,1068.47
ORD-114849,1,PROD-APP-381,Apparel,1052.19,1,1052.19
ORD-114849,2,PROD-BEA-563,Beauty & Personal Care,1232.59,1,1232.59
ORD-114850,1,PROD-ELE-402,Electronics,14007.08,1,14007.08
ORD-114851,1,PROD-GRO-284,Groceries,747.31,1,747.31
ORD-114852,1,PROD-APP-462,Apparel,1512.07,1,1512.07
ORD-114853,1,PROD-APP-884,Apparel,2092.4,1,2092.4
ORD-114854,1,PROD-APP-782,Apparel,479.61,1,479.61
ORD-114854,2,PROD-HOM-570,Home & Kitchen,1859.41,1,1859.41
ORD-114855,1,PROD-APP-374,Apparel,1973.07,1,1973.07
ORD-114856,1,PROD-APP-864,Apparel,2219.01,1,2219.01
ORD-114857,1,PROD-GRO-275,Groceries,247.91,1,247.91
ORD-114858,1,PROD-BEA-666,Beauty & Personal Care,761.54,1,761.54
ORD-114859,1,PROD-GRO-514,Groceries,603.33,1,603.33
ORD-114860,1,PROD-APP-605,Apparel,2013.71,2,4027.42
ORD-114861,1,PROD-ELE-820,Electronics,8805.98,1,8805.98
ORD-114861,2,PROD-ELE-593,Electronics,10591.64,2,21183.28
ORD-114861,3,PROD-ELE-257,Electronics,3554.12,1,3554.12
ORD-114862,1,PROD-GRO-563,Groceries,1006.53,2,2013.06
ORD-114862,2,PROD-GRO-101,Groceries,509.67,1,509.67
ORD-114863,1,PROD-ELE-589,Electronics,4061.87,1,4061.87
ORD-114863,2,PROD-APP-552,Apparel,846.58,1,846.58
ORD-114864,1,PROD-APP-926,Apparel,1318.9,1,1318.9
ORD-114865,1,PROD-APP-636,Apparel,1844.5,1,1844.5
ORD-114866,1,PROD-HOM-136,Home & Kitchen,3283.01,1,3283.01
ORD-114866,2,PROD-APP-343,Apparel,1440.31,2,2880.62
ORD-114867,1,PROD-BEA-266,Beauty & Personal Care,839.3,1,839.3
ORD-114868,1,PROD-APP-748,Apparel,622.09,1,622.09
ORD-114868,2,PROD-ELE-986,Electronics,14116.01,1,14116.01
ORD-114869,1,PROD-APP-363,Apparel,1453.85,1,1453.85
ORD-114869,2,PROD-APP-718,Apparel,1670.83,1,1670.83
ORD-114869,3,PROD-APP-718,Apparel,1489.93,1,1489.93
ORD-114870,1,PROD-GRO-646,Groceries,981.07,1,981.07
ORD-114871,1,PROD-ELE-333,Electronics,10651.54,1,10651.54
ORD-114872,1,PROD-APP-430,Apparel,1772.5,1,1772.5
ORD-114873,1,PROD-GRO-418,Groceries,1164.91,1,1164.91
ORD-114874,1,PROD-ELE-443,Electronics,4818.02,1,4818.02
ORD-114875,1,PROD-APP-812,Apparel,436.6,2,873.2
ORD-114876,1,PROD-GRO-935,Groceries,975.67,1,975.67
ORD-114877,1,PROD-BEA-706,Beauty & Personal Care,276.05,1,276.05
ORD-114878,1,PROD-GRO-404,Groceries,488.71,1,488.71
ORD-114878,2,PROD-APP-179,Apparel,693.79,1,693.79
ORD-114878,3,PROD-ELE-852,Electronics,13045.65,1,13045.65
ORD-114879,1,PROD-APP-486,Apparel,1208.21,1,1208.21
ORD-114880,1,PROD-ELE-285,Electronics,6910.38,1,6910.38
ORD-114881,1,PROD-GRO-787,Groceries,544.11,1,544.11
ORD-114881,2,PROD-GRO-614,Groceries,834.02,1,834.02
ORD-114881,3,PROD-APP-206,Apparel,2408.32,2,4816.64
ORD-114882,1,PROD-GRO-256,Groceries,1006.38,1,1006.38
ORD-114883,1,PROD-APP-164,Apparel,1732.88,1,1732.88
ORD-114884,1,PROD-APP-688,Apparel,2295.18,1,2295.18
ORD-114885,1,PROD-ELE-359,Electronics,10904.15,1,10904.15
ORD-114885,2,PROD-GRO-489,Groceries,1066.33,1,1066.33
ORD-114885,3,PROD-GRO-788,Groceries,324.19,1,324.19
ORD-114886,1,PROD-GRO-132,Groceries,691.11,1,691.11
ORD-114886,2,PROD-APP-265,Apparel,2311.66,1,2311.66
ORD-114886,3,PROD-ELE-471,Electronics,10885.5,2,21771.0
ORD-114887,1,PROD-GRO-328,Groceries,250.62,1,250.62
ORD-114888,1,PROD-APP-149,Apparel,1891.12,1,1891.12
ORD-114889,1,PROD-GRO-798,Groceries,280.24,1,280.24
ORD-114890,1,PROD-APP-520,Apparel,690.69,1,690.69
ORD-114890,2,PROD-ELE-925,Electronics,8150.3,1,8150.3
ORD-114891,1,PROD-ELE-872,Electronics,11291.02,1,11291.02
ORD-114892,1,PROD-GRO-472,Groceries,1091.97,1,1091.97
ORD-114893,1,PROD-HOM-516,Home & Kitchen,952.42,1,952.42
ORD-114894,1,PROD-ELE-403,Electronics,8086.98,1,8086.98
ORD-114895,1,PROD-APP-968,Apparel,854.16,1,854.16
ORD-114896,1,PROD-APP-906,Apparel,1720.35,1,1720.35
ORD-114897,1,PROD-GRO-803,Groceries,1095.96,1,1095.96
ORD-114898,1,PROD-APP-480,Apparel,606.8,1,606.8
ORD-114899,1,PROD-APP-344,Apparel,1842.7,1,1842.7
ORD-114900,1,PROD-GRO-627,Groceries,645.53,2,1291.06
ORD-114900,2,PROD-GRO-116,Groceries,984.26,1,984.26
ORD-114901,1,PROD-GRO-469,Groceries,623.34,2,1246.68
ORD-114902,1,PROD-GRO-286,Groceries,375.15,1,375.15
ORD-114902,2,PROD-ELE-429,Electronics,8448.83,1,8448.83
ORD-114902,3,PROD-HOM-801,Home & Kitchen,2972.74,2,5945.48
ORD-114903,1,PROD-ELE-786,Electronics,11999.99,1,11999.99
ORD-114903,2,PROD-ELE-597,Electronics,14214.83,1,14214.83
ORD-114903,3,PROD-APP-154,Apparel,2399.23,1,2399.23
ORD-114904,1,PROD-ELE-178,Electronics,13395.66,1,13395.66
ORD-114904,2,PROD-APP-230,Apparel,2278.22,1,2278.22
ORD-114904,3,PROD-APP-564,Apparel,1156.75,1,1156.75
ORD-114905,1,PROD-BEA-335,Beauty & Personal Care,1452.22,1,1452.22
ORD-114906,1,PROD-APP-640,Apparel,1717.99,1,1717.99
ORD-114907,1,PROD-GRO-867,Groceries,711.04,1,711.04
ORD-114908,1,PROD-ELE-362,Electronics,10540.5,1,10540.5
ORD-114908,2,PROD-ELE-644,Electronics,1651.95,1,1651.95
ORD-114908,3,PROD-APP-343,Apparel,1805.67,1,1805.67
ORD-114909,1,PROD-ELE-276,Electronics,4653.91,1,4653.91
ORD-114910,1,PROD-HOM-683,Home & Kitchen,4036.38,1,4036.38
ORD-114910,2,PROD-ELE-172,Electronics,5107.23,1,5107.23
ORD-114910,3,PROD-APP-269,Apparel,597.93,1,597.93
ORD-114911,1,PROD-GRO-258,Groceries,877.92,1,877.92
ORD-114911,2,PROD-HOM-767,Home & Kitchen,1784.83,1,1784.83
ORD-114912,1,PROD-ELE-329,Electronics,11152.7,1,11152.7
ORD-114913,1,PROD-GRO-954,Groceries,319.72,2,639.44
ORD-114914,1,PROD-ELE-149,Electronics,3733.89,1,3733.89
ORD-114915,1,PROD-GRO-307,Groceries,663.71,2,1327.42
ORD-114916,1,PROD-ELE-637,Electronics,2639.46,1,2639.46
ORD-114917,1,PROD-GRO-210,Groceries,215.63,1,215.63
ORD-114918,1,PROD-ELE-547,Electronics,13228.42,1,13228.42
ORD-114919,1,PROD-APP-556,Apparel,1777.91,1,1777.91
ORD-114920,1,PROD-ELE-115,Electronics,2872.96,2,5745.92
ORD-114921,1,PROD-GRO-823,Groceries,231.39,1,231.39
ORD-114922,1,PROD-ELE-919,Electronics,12897.89,1,12897.89
ORD-114923,1,PROD-APP-781,Apparel,1469.18,1,1469.18
ORD-114924,1,PROD-HOM-468,Home & Kitchen,1328.05,1,1328.05
ORD-114925,1,PROD-ELE-795,Electronics,5791.88,1,5791.88
ORD-114926,1,PROD-APP-951,Apparel,1439.28,1,1439.28
ORD-114926,2,PROD-ELE-354,Electronics,14950.44,1,14950.44
ORD-114926,3,PROD-APP-651,Apparel,1468.81,1,1468.81
ORD-114927,1,PROD-APP-920,Apparel,775.62,1,775.62
ORD-114927,2,PROD-HOM-726,Home & Kitchen,1148.77,1,1148.77
ORD-114927,3,PROD-ELE-624,Electronics,6360.46,1,6360.46
ORD-114928,1,PROD-GRO-725,Groceries,763.41,1,763.41
ORD-114929,1,PROD-GRO-790,Groceries,313.28,1,313.28
ORD-114929,2,PROD-BEA-502,Beauty & Personal Care,909.23,1,909.23
ORD-114930,1,PROD-BEA-262,Beauty & Personal Care,1267.42,1,1267.42
ORD-114930,2,PROD-HOM-270,Home & Kitchen,1440.13,1,1440.13
ORD-114931,1,PROD-HOM-563,Home & Kitchen,4071.05,1,4071.05
ORD-114932,1,PROD-APP-595,Apparel,2439.08,1,2439.08
ORD-114933,1,PROD-ELE-542,Electronics,14380.14,1,14380.14
ORD-114934,1,PROD-GRO-111,Groceries,964.38,1,964.38
ORD-114935,1,PROD-HOM-353,Home & Kitchen,4377.93,1,4377.93
ORD-114936,1,PROD-ELE-801,Electronics,10597.09,1,10597.09
ORD-114937,1,PROD-BEA-318,Beauty & Personal Care,434.32,2,868.64
ORD-114937,2,PROD-GRO-178,Groceries,1153.22,1,1153.22
ORD-114938,1,PROD-ELE-555,Electronics,7589.97,1,7589.97
ORD-114938,2,PROD-BEA-887,Beauty & Personal Care,1098.43,1,1098.43
ORD-114939,1,PROD-BEA-475,Beauty & Personal Care,541.48,1,541.48
ORD-114940,1,PROD-ELE-306,Electronics,3048.31,1,3048.31
ORD-114940,2,PROD-APP-942,Apparel,1003.87,1,1003.87
ORD-114940,3,PROD-APP-235,Apparel,2119.88,1,2119.88
ORD-114941,1,PROD-APP-661,Apparel,2232.8,1,2232.8
ORD-114941,2,PROD-ELE-906,Electronics,10302.7,1,10302.7
